reference_driver_code,comparison_driver_code,team,year,race_name,session_name,session_kind,matched_gap_median_s,matched_gap_se_s,n_matched_pairs,weather_bucket,skip_reason
TSU,VER,Red Bull Racing,2025,Qatar Grand Prix,Qualifying,qualifying,-0.3659999999999996,0.0837017723270542,3,dry,
ALB,SAI,Williams,2025,Abu Dhabi Grand Prix,Race,race,-0.1550000000000011,0.3101479626932319,29,dry,
ALO,STR,Aston Martin,2025,Abu Dhabi Grand Prix,Race,race,0.4510000000000076,0.1721855206820035,45,dry,
ANT,RUS,Mercedes,2025,Abu Dhabi Grand Prix,Race,race,-0.7810000000000059,0.5067931305900026,29,dry,
BEA,OCO,Haas F1 Team,2025,Abu Dhabi Grand Prix,Race,race,-0.2359999999999971,0.0765113694077452,42,dry,
BOR,HUL,Kick Sauber,2025,Abu Dhabi Grand Prix,Race,race,-0.6199999999999903,0.264152345400491,37,dry,
COL,GAS,Alpine,2025,Abu Dhabi Grand Prix,Race,race,-0.0925000000000011,0.0531743359879368,40,dry,
HAD,LAW,Racing Bulls,2025,Abu Dhabi Grand Prix,Race,race,-0.5035000000000025,0.0951675489774679,40,dry,
HAM,LEC,Ferrari,2025,Abu Dhabi Grand Prix,Race,race,-0.441999999999993,0.6117089847313039,33,dry,
NOR,PIA,McLaren,2025,Abu Dhabi Grand Prix,Race,race,0.8930000000000007,0.9978211555013832,32,dry,
TSU,VER,Red Bull Racing,2025,Abu Dhabi Grand Prix,Race,race,-2.018499999999996,0.7672408124063604,46,dry,
ALO,STR,Aston Martin,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,0.295499999999997,0.0976712650976524,4,dry,
ANT,RUS,Mercedes,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.1034999999999968,0.2329415224055355,4,dry,
BEA,OCO,Haas F1 Team,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.0180000000000006,0.2583414815628642,3,dry,
BOR,HUL,Kick Sauber,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.1910000000000025,0.145530097661364,3,dry,
HAD,LAW,Racing Bulls,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.0140000000000028,0.1107934346437564,4,dry,
NOR,PIA,McLaren,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,0.0289999999999963,0.1248274173413855,3,dry,
TSU,VER,Red Bull Racing,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,-0.4159999999999968,0.1899715993314556,3,dry,
COL,GAS,Alpine,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HAM,LEC,Ferrari,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2025,Abu Dhabi Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2026,Australian Grand Prix,Race,race,0.2659999999999911,0.131678850692585,25,dry,
ANT,RUS,Mercedes,2026,Australian Grand Prix,Race,race,0.0749999999999886,0.0753707687620608,37,dry,
BEA,OCO,Haas F1 Team,2026,Australian Grand Prix,Race,race,0.465999999999994,0.1415535575167416,31,dry,
BOT,PER,Cadillac,2026,Australian Grand Prix,Race,race,0.6730000000000018,0.9806290057136,9,dry,
COL,GAS,Alpine,2026,Australian Grand Prix,Race,race,-0.7115000000000009,0.190997818721854,20,dry,
HAM,LEC,Ferrari,2026,Australian Grand Prix,Race,race,0.0929999999999964,0.0687247148078866,32,dry,
LAW,LIN,Racing Bulls,2026,Australian Grand Prix,Race,race,-0.8164999999999978,0.1390230021718824,22,dry,
ALO,STR,Aston Martin,2026,Australian Grand Prix,Race,race,,,0,,insufficient_matched_pairs
BOR,HUL,Audi,2026,Australian Grand Prix,Race,race,,,0,,missing_lap_time_data
NOR,PIA,McLaren,2026,Australian Grand Prix,Race,race,,,0,,missing_lap_time_data
HAD,VER,Red Bull Racing,2026,Australian Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ANT,RUS,Mercedes,2026,Australian Grand Prix,Qualifying,qualifying,-0.4480000000000075,0.356260804579847,3,dry,
BEA,OCO,Haas F1 Team,2026,Australian Grand Prix,Qualifying,qualifying,-0.0735000000000027,0.2924626582359905,6,dry,
BOR,HUL,Audi,2026,Australian Grand Prix,Qualifying,qualifying,0.5389999999999944,0.2146309068078454,4,dry,
COL,GAS,Alpine,2026,Australian Grand Prix,Qualifying,qualifying,-0.7189999999999941,0.2615172811581371,5,dry,
HAM,LEC,Ferrari,2026,Australian Grand Prix,Qualifying,qualifying,-0.1509999999999962,0.1455825084368344,3,dry,
LAW,LIN,Racing Bulls,2026,Australian Grand Prix,Qualifying,qualifying,1.0889999999999986,0.5773414936207659,3,dry,
NOR,PIA,McLaren,2026,Australian Grand Prix,Qualifying,qualifying,-0.1975000000000051,0.2708783036774154,4,dry,
ALO,STR,Aston Martin,2026,Australian Grand Prix,Qualifying,qualifying,,,0,,missing_lap_time_data
BOT,PER,Cadillac,2026,Australian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
HAD,VER,Red Bull Racing,2026,Australian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2026,Australian Grand Prix,Qualifying,qualifying,,,0,,missing_lap_time_data
ANT,RUS,Mercedes,2026,Chinese Grand Prix,Race,race,0.0030000000000001,0.0738221894785661,40,dry,
BEA,OCO,Haas F1 Team,2026,Chinese Grand Prix,Race,race,0.742999999999995,0.4901165299690979,17,dry,
BOT,PER,Cadillac,2026,Chinese Grand Prix,Race,race,-0.0300000000000011,0.097064385466173,35,dry,
COL,GAS,Alpine,2026,Chinese Grand Prix,Race,race,-0.5775000000000077,0.6003661749657826,22,dry,
HAD,VER,Red Bull Racing,2026,Chinese Grand Prix,Race,race,-0.5144999999999982,0.0887290885231592,18,dry,
HAM,LEC,Ferrari,2026,Chinese Grand Prix,Race,race,0.0420000000000015,0.0623659807471554,37,dry,
LAW,LIN,Racing Bulls,2026,Chinese Grand Prix,Race,race,0.7134999999999962,0.0965355118222945,30,dry,
ALO,STR,Aston Martin,2026,Chinese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
BOR,HUL,Audi,2026,Chinese Grand Prix,Race,race,,,0,,missing_lap_time_data
NOR,PIA,McLaren,2026,Chinese Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAI,Williams,2026,Chinese Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAI,Williams,2026,Chinese Grand Prix,Qualifying,qualifying,-0.1490000000000009,0.7992567706221752,3,dry,
ALO,STR,Aston Martin,2026,Chinese Grand Prix,Qualifying,qualifying,0.7920000000000016,0.0882213690721308,3,dry,
ANT,RUS,Mercedes,2026,Chinese Grand Prix,Qualifying,qualifying,-0.0430000000000063,0.1682796606699559,3,dry,
BEA,OCO,Haas F1 Team,2026,Chinese Grand Prix,Qualifying,qualifying,0.2995000000000019,0.0622144553798255,4,dry,
BOR,HUL,Audi,2026,Chinese Grand Prix,Qualifying,qualifying,-0.3259999999999934,0.1363040621124304,3,dry,
COL,GAS,Alpine,2026,Chinese Grand Prix,Qualifying,qualifying,-0.4100000000000037,0.38191014694079,4,dry,
HAD,VER,Red Bull Racing,2026,Chinese Grand Prix,Qualifying,qualifying,-0.1460000000000008,0.0879786152467797,4,dry,
HAM,LEC,Ferrari,2026,Chinese Grand Prix,Qualifying,qualifying,-0.0339999999999989,0.1123849205648577,4,dry,
LAW,LIN,Racing Bulls,2026,Chinese Grand Prix,Qualifying,qualifying,0.1615000000000037,0.4917252988582996,4,dry,
NOR,PIA,McLaren,2026,Chinese Grand Prix,Qualifying,qualifying,0.0174999999999982,0.0624211807286101,4,dry,
BOT,PER,Cadillac,2026,Chinese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2026,Japanese Grand Prix,Race,race,-0.2240000000000037,0.0834406475326074,27,dry,
ALO,STR,Aston Martin,2026,Japanese Grand Prix,Race,race,-0.1020000000000038,0.0494442369095058,19,dry,
ANT,RUS,Mercedes,2026,Japanese Grand Prix,Race,race,0.3504999999999967,0.0674679769643773,38,dry,
BEA,OCO,Haas F1 Team,2026,Japanese Grand Prix,Race,race,-0.217499999999994,0.1613050630555893,12,dry,
BOR,HUL,Audi,2026,Japanese Grand Prix,Race,race,-0.4065000000000083,0.07025663224297,38,dry,
BOT,PER,Cadillac,2026,Japanese Grand Prix,Race,race,0.4950000000000045,1.4195398871631804,19,dry,
COL,GAS,Alpine,2026,Japanese Grand Prix,Race,race,-0.9570000000000008,0.0835476289687885,28,dry,
HAD,VER,Red Bull Racing,2026,Japanese Grand Prix,Race,race,-0.8990000000000009,0.1318320639756953,31,dry,
HAM,LEC,Ferrari,2026,Japanese Grand Prix,Race,race,-0.0679999999999978,0.09553532317407,27,dry,
LAW,LIN,Racing Bulls,2026,Japanese Grand Prix,Race,race,0.0420000000000015,0.071901013147878,29,dry,
NOR,PIA,McLaren,2026,Japanese Grand Prix,Race,race,-0.2229999999999989,0.0804676372254118,33,dry,
ALB,SAI,Williams,2026,Japanese Grand Prix,Qualifying,qualifying,0.0790000000000077,0.1248688149096309,3,dry,
ALO,STR,Aston Martin,2026,Japanese Grand Prix,Qualifying,qualifying,0.5619999999999976,0.4727296170061607,3,dry,
ANT,RUS,Mercedes,2026,Japanese Grand Prix,Qualifying,qualifying,0.349499999999999,0.1079525509054642,4,dry,
BEA,OCO,Haas F1 Team,2026,Japanese Grand Prix,Qualifying,qualifying,-0.2250000000000085,0.1497779449979498,3,dry,
BOR,HUL,Audi,2026,Japanese Grand Prix,Qualifying,qualifying,0.0910000000000081,0.1876998914470877,5,dry,
COL,GAS,Alpine,2026,Japanese Grand Prix,Qualifying,qualifying,-0.722999999999999,0.1108632322109387,4,dry,
HAD,VER,Red Bull Racing,2026,Japanese Grand Prix,Qualifying,qualifying,0.0439999999999969,0.111615276149233,4,dry,
HAM,LEC,Ferrari,2026,Japanese Grand Prix,Qualifying,qualifying,-0.2939999999999969,0.1195345842332999,4,dry,
LAW,LIN,Racing Bulls,2026,Japanese Grand Prix,Qualifying,qualifying,0.0165000000000006,0.3097317701870681,4,dry,
NOR,PIA,McLaren,2026,Japanese Grand Prix,Qualifying,qualifying,-0.3105000000000046,0.0789711684426386,4,dry,
BOT,PER,Cadillac,2026,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2026,Miami Grand Prix,Race,race,-0.2349999999999994,0.0382267917383431,37,dry,
ALO,STR,Aston Martin,2026,Miami Grand Prix,Race,race,0.1870000000000047,0.1718456233892158,20,dry,
ANT,RUS,Mercedes,2026,Miami Grand Prix,Race,race,0.8889999999999958,0.1102229359961858,32,dry,
BEA,OCO,Haas F1 Team,2026,Miami Grand Prix,Race,race,0.125,0.049905299707937,32,dry,
BOT,PER,Cadillac,2026,Miami Grand Prix,Race,race,-1.153499999999994,0.2707777181978252,10,dry,
HAM,LEC,Ferrari,2026,Miami Grand Prix,Race,race,-0.3579999999999899,0.1014461660369855,29,dry,
NOR,PIA,McLaren,2026,Miami Grand Prix,Race,race,0.3289999999999935,0.1367466814437774,35,dry,
COL,GAS,Alpine,2026,Miami Grand Prix,Race,race,,,0,,insufficient_matched_pairs
BOR,HUL,Audi,2026,Miami Grand Prix,Race,race,,,0,,insufficient_matched_pairs
LAW,LIN,Racing Bulls,2026,Miami Grand Prix,Race,race,,,0,,insufficient_matched_pairs
HAD,VER,Red Bull Racing,2026,Miami Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2026,Miami Grand Prix,Qualifying,qualifying,0.2924999999999969,0.652166404154997,4,dry,
ANT,RUS,Mercedes,2026,Miami Grand Prix,Qualifying,qualifying,0.3990000000000009,0.1508962219998034,3,dry,
BEA,OCO,Haas F1 Team,2026,Miami Grand Prix,Qualifying,qualifying,0.3925000000000054,0.2657489313021552,4,dry,
COL,GAS,Alpine,2026,Miami Grand Prix,Qualifying,qualifying,0.186000000000007,0.1131091385044315,3,dry,
HAD,VER,Red Bull Racing,2026,Miami Grand Prix,Qualifying,qualifying,-0.8755000000000024,0.3578364559025851,4,dry,
HAM,LEC,Ferrari,2026,Miami Grand Prix,Qualifying,qualifying,-0.1745000000000018,0.1365213389684695,4,dry,
NOR,PIA,McLaren,2026,Miami Grand Prix,Qualifying,qualifying,-0.0825000000000031,0.2375150381156551,4,dry,
ALO,STR,Aston Martin,2026,Miami Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BOR,HUL,Audi,2026,Miami Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BOT,PER,Cadillac,2026,Miami Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
LAW,LIN,Racing Bulls,2026,Miami Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,STR,Aston Martin,2026,Canadian Grand Prix,Race,race,0.9179999999999992,0.2001715076383747,10,dry,
ANT,RUS,Mercedes,2026,Canadian Grand Prix,Race,race,0.0169999999999959,0.048531217562288,22,dry,
BEA,OCO,Haas F1 Team,2026,Canadian Grand Prix,Race,race,0.7484999999999999,0.2497414925319623,22,dry,
BOR,HUL,Audi,2026,Canadian Grand Prix,Race,race,-0.0750000000000028,0.1443910585070165,31,dry,
BOT,PER,Cadillac,2026,Canadian Grand Prix,Race,race,-0.9755000000000038,0.2038052857318527,16,dry,
COL,GAS,Alpine,2026,Canadian Grand Prix,Race,race,0.1310000000000002,0.1285138031783256,38,dry,
HAD,VER,Red Bull Racing,2026,Canadian Grand Prix,Race,race,-0.1385000000000076,0.0933871974290042,38,dry,
HAM,LEC,Ferrari,2026,Canadian Grand Prix,Race,race,0.3245000000000004,0.0978172785553969,46,dry,
NOR,PIA,McLaren,2026,Canadian Grand Prix,Race,race,0.4769999999999967,0.1515492353320516,16,dry,
LAW,LIN,Racing Bulls,2026,Canadian Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAI,Williams,2026,Canadian Grand Prix,Race,race,,,0,,no_compound_overlap
ALB,SAI,Williams,2026,Canadian Grand Prix,Qualifying,qualifying,-1.0150000000000006,0.3649095379980078,3,dry,
ALO,STR,Aston Martin,2026,Canadian Grand Prix,Qualifying,qualifying,0.7179999999999893,0.1811227004867964,3,dry,
ANT,RUS,Mercedes,2026,Canadian Grand Prix,Qualifying,qualifying,-0.0814999999999983,0.1753109978744255,4,dry,
BEA,OCO,Haas F1 Team,2026,Canadian Grand Prix,Qualifying,qualifying,0.6319999999999979,0.2655976187658578,4,dry,
BOR,HUL,Audi,2026,Canadian Grand Prix,Qualifying,qualifying,-0.1850000000000022,1.1405250840588168,3,dry,
COL,GAS,Alpine,2026,Canadian Grand Prix,Qualifying,qualifying,0.6344999999999956,1.2110835658249028,4,dry,
HAD,VER,Red Bull Racing,2026,Canadian Grand Prix,Qualifying,qualifying,0.1024999999999991,0.2890978004170142,4,dry,
HAM,LEC,Ferrari,2026,Canadian Grand Prix,Qualifying,qualifying,0.7740000000000009,0.2793082444297094,3,dry,
LAW,LIN,Racing Bulls,2026,Canadian Grand Prix,Qualifying,qualifying,-0.828000000000003,0.4815199920465281,6,dry,
NOR,PIA,McLaren,2026,Canadian Grand Prix,Qualifying,qualifying,0.1809999999999973,0.0812568460748591,3,dry,
BOT,PER,Cadillac,2026,Canadian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,SAI,Williams,2026,Monaco Grand Prix,Race,race,0.0520000000000067,0.1345872002289416,31,dry,
ALO,STR,Aston Martin,2026,Monaco Grand Prix,Race,race,-0.1099999999999994,0.0717843672353493,37,dry,
ANT,RUS,Mercedes,2026,Monaco Grand Prix,Race,race,1.4150000000000065,0.2488430163090081,45,dry,
BEA,OCO,Haas F1 Team,2026,Monaco Grand Prix,Race,race,-1.573999999999998,1.0990444816278326,23,dry,
BOR,HUL,Audi,2026,Monaco Grand Prix,Race,race,0.7690000000000055,0.6036346481999759,47,dry,
BOT,PER,Cadillac,2026,Monaco Grand Prix,Race,race,-1.8499999999999943,0.3618164157503881,10,dry,
COL,GAS,Alpine,2026,Monaco Grand Prix,Race,race,-0.7520000000000095,0.1821923298304556,47,dry,
HAM,LEC,Ferrari,2026,Monaco Grand Prix,Race,race,-0.0959999999999894,0.0877661217277098,41,dry,
LAW,LIN,Racing Bulls,2026,Monaco Grand Prix,Race,race,0.2289999999999992,0.1486057567590895,37,dry,
NOR,PIA,McLaren,2026,Monaco Grand Prix,Race,race,-0.0034999999999953,0.161544393244516,36,dry,
HAD,VER,Red Bull Racing,2026,Monaco Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,SAI,Williams,2026,Monaco Grand Prix,Qualifying,qualifying,-0.012999999999991,0.153513504683204,3,dry,
ALO,STR,Aston Martin,2026,Monaco Grand Prix,Qualifying,qualifying,0.8920000000000101,0.7487759094405707,3,dry,
ANT,RUS,Mercedes,2026,Monaco Grand Prix,Qualifying,qualifying,0.4849999999999994,1.2653165481594135,5,dry,
BEA,OCO,Haas F1 Team,2026,Monaco Grand Prix,Qualifying,qualifying,0.0675000000000025,0.1850809386500969,4,dry,
BOR,HUL,Audi,2026,Monaco Grand Prix,Qualifying,qualifying,0.0579999999999927,0.2102439109750903,3,dry,
BOT,PER,Cadillac,2026,Monaco Grand Prix,Qualifying,qualifying,0.7729999999999961,1.0641773911881076,3,dry,
COL,GAS,Alpine,2026,Monaco Grand Prix,Qualifying,qualifying,-0.0555000000000021,1.7211263301088462,4,dry,
HAD,VER,Red Bull Racing,2026,Monaco Grand Prix,Qualifying,qualifying,-0.1485000000000056,0.1880721314985199,4,dry,
HAM,LEC,Ferrari,2026,Monaco Grand Prix,Qualifying,qualifying,1.974500000000006,1.776826598881346,4,dry,
LAW,LIN,Racing Bulls,2026,Monaco Grand Prix,Qualifying,qualifying,0.5280000000000058,0.2663765575823568,3,dry,
NOR,PIA,McLaren,2026,Monaco Grand Prix,Qualifying,qualifying,0.0925000000000011,0.1180838727123426,4,dry,
ALB,SAI,Williams,2026,Barcelona Grand Prix,Race,race,-0.3700000000000045,0.5929618073164045,27,dry,
