year,race_name,session_name,session_kind,team,reference_driver_code,comparison_driver_code,raw_laps,reference_raw_laps,comparison_raw_laps,missing_lap_time_laps,pit_laps,deleted_laps,inaccurate_laps,lap1_laps,final_driver_laps,non_green_laps,sc_vsc_laps,large_position_change_laps,stint_outlier_laps,lap_level_weather_unreliable_laps,weather_mode_excluded_laps,non_quick_qualifying_laps,valid_laps,candidate_matched_pairs,matched_pair_rows,skip_reason
2022,Canadian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,62,31,31,10,20,0,20,2,2,8,0,0,6,4,0,5,22,5,5,
2022,Canadian Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,45,15,30,8,17,0,17,2,2,7,0,0,4,3,0,3,18,6,6,
2022,Canadian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,61,31,30,10,22,0,22,2,2,9,0,0,6,2,0,8,21,4,4,
2022,Canadian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,44,14,30,6,14,0,19,2,2,13,0,0,2,2,0,3,14,7,7,
2022,Canadian Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,32,21,11,5,8,0,8,2,2,5,0,0,4,1,0,7,13,4,4,
2022,British Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,21,20,1,2,3,0,4,2,2,3,0,1,1,0,0,0,15,0,0,missing_lap_time_data
2022,British Grand Prix,Race,race,AlphaTauri,GAS,TSU,78,26,52,2,11,0,14,2,2,9,5,5,8,0,0,0,53,15,15,
2022,British Grand Prix,Race,race,Alpine,ALO,OCO,90,52,38,4,10,0,13,2,2,9,5,2,5,0,0,0,69,9,9,
2022,British Grand Prix,Race,race,Aston Martin,STR,VET,104,52,52,3,12,0,17,2,2,15,9,5,6,0,0,0,75,14,14,
2022,British Grand Prix,Race,race,Ferrari,LEC,SAI,104,52,52,9,10,0,17,2,2,12,8,0,5,0,0,0,78,26,26,
2022,British Grand Prix,Race,race,Haas F1 Team,MAG,MSC,104,52,52,4,10,0,18,2,2,14,10,3,8,0,0,0,74,14,14,
2022,British Grand Prix,Race,race,McLaren,NOR,RIC,104,52,52,5,14,0,19,2,2,13,9,1,6,0,0,0,75,24,24,
2022,British Grand Prix,Race,race,Mercedes,HAM,RUS,53,52,1,5,6,0,9,2,2,7,4,0,3,0,0,0,39,0,0,missing_lap_time_data
2022,British Grand Prix,Race,race,Red Bull Racing,PER,VER,104,52,52,6,14,0,20,2,2,14,9,3,9,0,0,0,70,13,13,
2022,British Grand Prix,Race,race,Williams,ALB,LAT,53,1,52,2,6,0,10,2,2,8,5,1,5,0,0,0,36,0,0,missing_lap_time_data
2022,British Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,48,20,28,5,10,0,10,2,2,5,0,0,6,4,0,11,19,5,5,
2022,British Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,38,19,19,4,12,0,12,2,2,2,0,0,5,3,0,7,15,6,6,
2022,British Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,40,23,17,5,12,0,12,2,2,2,0,0,7,4,0,8,17,5,5,
2022,British Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,19,10,9,4,8,0,8,2,2,2,0,0,2,1,0,1,8,2,0,insufficient_matched_pairs
2022,British Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,51,25,26,7,11,0,11,2,2,8,0,0,7,8,0,7,18,4,4,
2022,British Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,22,11,11,2,8,0,8,2,2,2,0,0,2,1,0,0,11,5,5,
2022,British Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,44,26,18,5,12,0,12,2,2,4,0,0,3,5,0,8,18,3,3,
2022,British Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,46,23,23,6,12,0,12,2,2,6,0,0,4,7,0,4,19,4,4,
2022,British Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,49,26,23,7,13,0,14,2,2,6,0,0,6,7,0,7,18,4,4,
2022,British Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,35,11,24,5,13,0,13,2,2,3,0,0,4,4,0,8,10,3,3,
2022,Austrian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,140,70,70,0,9,0,15,2,2,9,5,4,11,0,0,0,109,23,23,
2022,Austrian Grand Prix,Race,race,AlphaTauri,GAS,TSU,140,70,70,0,8,0,14,2,2,8,4,5,12,0,0,0,110,32,32,
2022,Austrian Grand Prix,Race,race,Alpine,ALO,OCO,141,70,71,0,9,0,14,2,2,11,6,5,11,0,0,0,110,30,30,
2022,Austrian Grand Prix,Race,race,Aston Martin,STR,VET,140,70,70,0,8,0,14,2,2,8,4,6,11,0,0,0,111,32,32,
2022,Austrian Grand Prix,Race,race,Ferrari,LEC,SAI,128,71,57,1,10,0,14,2,2,7,4,0,8,0,0,0,103,39,39,
2022,Austrian Grand Prix,Race,race,Haas F1 Team,MAG,MSC,140,70,70,0,8,0,16,2,2,12,6,5,11,0,0,0,106,45,45,
2022,Austrian Grand Prix,Race,race,McLaren,NOR,RIC,140,70,70,0,8,0,16,2,2,11,6,4,12,0,0,0,105,42,42,
2022,Austrian Grand Prix,Race,race,Mercedes,HAM,RUS,142,71,71,0,8,0,16,2,2,10,6,5,8,0,0,0,113,27,27,
2022,Austrian Grand Prix,Race,race,Red Bull Racing,PER,VER,95,24,71,0,9,0,10,2,2,4,2,1,9,0,0,0,73,17,17,
2022,Austrian Grand Prix,Race,race,Williams,ALB,LAT,118,70,48,0,9,0,14,2,2,6,3,3,6,0,0,0,94,35,35,
2022,Austrian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,23,14,9,6,12,0,12,2,2,0,0,0,2,0,0,3,8,3,3,
2022,Austrian Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,39,20,19,12,24,0,24,2,2,0,0,0,2,0,0,2,13,6,6,
2022,Austrian Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,49,22,27,17,27,0,27,2,2,2,0,0,5,0,0,5,17,4,4,
2022,Austrian Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,24,12,12,4,8,0,8,2,2,0,0,0,2,0,0,8,8,4,4,
2022,Austrian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,50,25,25,14,24,0,24,2,2,2,0,0,6,0,0,6,18,6,6,
2022,Austrian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,44,22,22,16,26,0,26,2,2,2,0,0,1,0,0,4,14,4,4,
2022,Austrian Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,29,19,10,7,14,0,14,2,2,0,0,0,0,0,0,8,7,3,3,
2022,Austrian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,44,20,24,14,22,0,22,2,2,4,0,0,5,0,0,8,13,3,3,
2022,Austrian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,42,24,18,12,21,0,21,2,2,0,0,0,2,0,0,6,14,4,4,
2022,Austrian Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,24,15,9,8,16,0,16,2,2,0,0,0,0,0,0,0,8,3,3,
2022,French Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,101,53,48,1,8,0,17,2,2,17,9,2,12,0,0,0,68,22,22,
2022,French Grand Prix,Race,race,AlphaTauri,GAS,TSU,71,53,18,1,5,0,10,2,2,11,6,1,5,0,0,0,53,8,8,
2022,French Grand Prix,Race,race,Alpine,ALO,OCO,106,53,53,1,4,0,12,2,2,16,10,1,4,0,0,0,86,42,42,
2022,French Grand Prix,Race,race,Aston Martin,STR,VET,106,53,53,1,4,0,12,2,2,16,10,2,8,0,0,0,84,38,38,
2022,French Grand Prix,Race,race,Ferrari,LEC,SAI,71,18,53,1,4,0,10,2,2,11,6,1,3,0,0,0,55,16,16,
2022,French Grand Prix,Race,race,Haas F1 Team,MAG,MSC,91,38,53,1,9,0,15,2,2,15,8,2,4,0,0,0,68,27,27,
2022,French Grand Prix,Race,race,McLaren,NOR,RIC,106,53,53,0,4,0,12,2,2,16,10,0,8,0,0,0,81,39,39,
2022,French Grand Prix,Race,race,Mercedes,HAM,RUS,106,53,53,2,4,0,11,2,2,18,9,0,8,0,0,0,80,37,37,
2022,French Grand Prix,Race,race,Red Bull Racing,PER,VER,106,53,53,3,4,0,13,2,2,18,9,2,4,0,0,0,81,33,33,
2022,French Grand Prix,Race,race,Williams,ALB,LAT,94,53,41,2,7,0,13,2,2,14,8,2,10,0,0,0,69,28,28,
2022,French Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,21,13,8,11,12,0,14,2,2,0,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2022,French Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,27,7,20,17,16,0,18,2,2,0,0,0,0,0,0,0,9,2,0,insufficient_matched_pairs
2022,French Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,29,17,12,16,20,0,20,2,2,0,0,0,0,0,0,0,9,3,3,
2022,French Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,24,9,15,13,12,0,13,2,2,0,0,0,1,0,0,3,8,3,3,
2022,French Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,27,17,10,20,18,0,20,2,2,0,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2022,French Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,18,9,9,11,10,0,12,2,2,0,0,0,0,0,0,0,6,1,0,insufficient_matched_pairs
2022,French Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,26,14,12,10,18,0,18,2,2,0,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2022,French Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,39,19,20,18,24,0,24,2,2,0,0,0,2,0,0,2,13,5,5,
2022,French Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,34,20,14,22,22,0,24,2,2,0,0,0,0,0,0,0,10,3,3,
2022,French Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,17,11,6,6,12,0,12,2,2,0,0,0,0,0,0,0,5,1,0,insufficient_matched_pairs
2022,Hungarian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,135,66,69,1,6,0,15,2,2,17,9,5,15,6,0,0,97,30,30,
2022,Hungarian Grand Prix,Race,race,AlphaTauri,GAS,TSU,137,69,68,0,11,0,20,2,2,19,10,3,18,6,0,0,90,29,29,
2022,Hungarian Grand Prix,Race,race,Alpine,ALO,OCO,138,69,69,0,4,0,14,2,2,17,10,2,10,10,0,0,101,37,37,
2022,Hungarian Grand Prix,Race,race,Aston Martin,STR,VET,138,69,69,0,8,0,18,2,2,18,10,3,14,5,0,0,101,30,30,
2022,Hungarian Grand Prix,Race,race,Ferrari,LEC,SAI,140,70,70,0,10,0,20,2,2,18,10,2,12,7,0,0,100,29,29,
2022,Hungarian Grand Prix,Race,race,Haas F1 Team,MAG,MSC,138,69,69,0,10,0,19,2,2,20,11,3,14,3,0,0,94,29,29,
2022,Hungarian Grand Prix,Race,race,McLaren,NOR,RIC,139,70,69,0,8,0,18,2,2,17,10,4,10,7,0,0,99,34,34,
2022,Hungarian Grand Prix,Race,race,Mercedes,HAM,RUS,140,70,70,0,8,0,18,2,2,18,9,4,13,7,0,0,100,25,25,
2022,Hungarian Grand Prix,Race,race,Red Bull Racing,PER,VER,140,70,70,0,8,0,18,2,2,17,10,2,8,4,0,0,107,40,40,
2022,Hungarian Grand Prix,Race,race,Williams,ALB,LAT,138,69,69,0,12,0,20,2,2,17,10,4,12,4,0,0,98,31,31,
2022,Hungarian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,36,20,16,11,20,0,20,2,2,0,0,0,3,0,0,3,13,5,5,
2022,Hungarian Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,18,9,9,6,12,0,12,2,2,0,0,0,0,0,0,0,6,3,3,
2022,Hungarian Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,37,17,20,13,22,0,22,2,2,0,0,0,2,0,0,2,13,3,3,
2022,Hungarian Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,26,16,10,6,12,0,12,2,2,0,0,0,3,0,0,5,9,3,3,
2022,Hungarian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,44,22,22,10,24,0,24,2,2,0,0,0,4,0,0,4,16,5,5,
2022,Hungarian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,34,18,16,8,16,0,16,2,2,0,0,0,4,0,0,6,12,3,3,
2022,Hungarian Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,38,19,19,14,24,0,24,2,2,0,0,0,1,0,0,2,12,3,3,
2022,Hungarian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,44,21,23,13,24,0,24,2,2,0,0,0,3,0,0,6,14,3,3,
2022,Hungarian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,37,16,21,11,20,0,20,2,2,0,0,0,4,0,0,4,13,6,6,
2022,Hungarian Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,20,10,10,4,8,0,8,2,2,0,0,0,4,0,0,4,8,4,4,
2022,Belgian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,46,2,44,3,4,0,10,2,2,7,4,4,1,0,0,0,32,0,0,teammate_dnf_no_matched_laps
2022,Belgian Grand Prix,Race,race,AlphaTauri,GAS,TSU,88,44,44,5,10,0,16,2,2,10,6,6,9,0,0,0,59,14,14,
2022,Belgian Grand Prix,Race,race,Alpine,ALO,OCO,88,44,44,4,8,0,16,2,2,10,6,5,5,0,0,0,64,27,27,
2022,Belgian Grand Prix,Race,race,Aston Martin,STR,VET,88,44,44,4,8,0,16,2,2,10,6,3,4,0,0,0,66,30,30,
2022,Belgian Grand Prix,Race,race,Ferrari,LEC,SAI,88,44,44,4,10,0,16,2,2,10,6,3,5,0,0,0,64,11,11,
2022,Belgian Grand Prix,Race,race,Haas F1 Team,MAG,MSC,86,43,43,4,8,0,16,2,2,9,6,3,5,0,0,0,65,30,30,
2022,Belgian Grand Prix,Race,race,McLaren,NOR,RIC,88,44,44,4,8,0,16,2,2,10,6,5,4,0,0,0,66,28,28,
2022,Belgian Grand Prix,Race,race,Mercedes,HAM,RUS,45,1,44,3,4,0,9,2,2,6,3,1,3,0,0,0,32,0,0,missing_lap_time_data
2022,Belgian Grand Prix,Race,race,Red Bull Racing,PER,VER,88,44,44,4,8,0,16,2,2,9,6,0,1,0,0,0,70,20,20,
2022,Belgian Grand Prix,Race,race,Williams,ALB,LAT,87,44,43,5,10,0,16,2,2,10,6,7,4,0,0,0,64,22,22,
2022,Belgian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,17,5,12,6,12,0,12,2,2,0,0,0,0,0,0,0,5,1,0,insufficient_matched_pairs
2022,Belgian Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,18,12,6,6,12,0,12,2,2,0,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2022,Belgian Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,31,16,15,15,24,0,24,2,2,0,0,0,0,0,0,0,7,3,3,
2022,Belgian Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,18,12,6,6,12,0,12,2,2,0,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2022,Belgian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,28,14,14,12,19,0,20,2,2,0,0,0,0,0,0,0,8,3,3,
2022,Belgian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,19,6,13,7,12,0,13,2,2,0,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2022,Belgian Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,23,14,9,9,16,0,16,2,2,0,0,0,0,0,0,0,7,3,3,
2022,Belgian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,40,20,20,15,24,0,24,2,2,0,0,0,2,0,0,2,14,4,4,
2022,Belgian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,21,12,9,8,14,0,14,2,2,0,0,0,0,0,0,0,7,3,3,
2022,Belgian Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,25,18,7,10,17,0,17,2,2,0,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2022,Dutch Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,126,54,72,1,11,0,25,2,2,24,15,4,12,0,0,0,81,30,30,
2022,Dutch Grand Prix,Race,race,AlphaTauri,GAS,TSU,115,72,43,1,11,0,19,2,2,18,9,4,9,0,0,0,79,25,25,
2022,Dutch Grand Prix,Race,race,Alpine,ALO,OCO,144,72,72,0,11,0,24,2,2,25,18,3,11,0,0,0,102,43,43,
2022,Dutch Grand Prix,Race,race,Aston Martin,STR,VET,144,72,72,0,15,0,29,2,2,29,19,1,13,0,0,0,93,33,33,
2022,Dutch Grand Prix,Race,race,Ferrari,LEC,SAI,144,72,72,0,13,0,27,2,2,26,17,2,8,0,0,0,102,44,44,
2022,Dutch Grand Prix,Race,race,Haas F1 Team,MAG,MSC,144,72,72,0,16,0,28,2,2,28,18,5,13,0,0,0,95,41,41,
2022,Dutch Grand Prix,Race,race,McLaren,NOR,RIC,144,72,72,0,15,0,26,2,2,27,18,2,11,0,0,0,100,37,37,
2022,Dutch Grand Prix,Race,race,Mercedes,HAM,RUS,144,72,72,0,12,0,22,2,2,28,16,2,14,0,0,0,96,33,33,
2022,Dutch Grand Prix,Race,race,Red Bull Racing,PER,VER,144,72,72,1,14,0,24,2,2,26,16,0,13,0,0,0,98,30,30,
2022,Dutch Grand Prix,Race,race,Williams,ALB,LAT,143,72,71,1,14,0,29,2,2,28,19,2,16,0,0,0,91,22,22,
2022,Dutch Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,24,9,15,8,16,0,16,2,2,0,0,0,0,0,0,0,8,3,3,
2022,Dutch Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,35,15,20,12,23,0,23,2,2,2,0,0,0,0,0,0,11,5,5,
2022,Dutch Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,23,11,12,8,16,0,16,2,2,0,0,0,0,0,0,0,7,3,3,
2022,Dutch Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,22,14,8,6,14,0,14,2,2,0,0,0,0,0,0,2,6,2,0,insufficient_matched_pairs
2022,Dutch Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,36,18,18,11,22,0,22,2,2,4,0,0,1,0,0,3,11,4,4,
2022,Dutch Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,29,9,20,8,15,0,15,2,2,1,0,0,0,0,0,4,10,3,3,
2022,Dutch Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,25,17,8,8,15,0,15,2,2,1,0,0,0,0,0,2,8,2,0,insufficient_matched_pairs
2022,Dutch Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,34,17,17,12,22,0,22,2,2,4,0,0,0,0,0,0,10,3,3,
2022,Dutch Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,30,18,12,10,19,0,19,2,2,4,0,0,0,0,0,2,8,3,3,
2022,Dutch Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,21,16,5,7,13,0,13,2,2,1,0,0,0,0,0,2,6,1,0,insufficient_matched_pairs
2022,Italian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,105,52,53,0,4,0,22,2,2,19,16,5,8,0,0,0,71,11,11,
2022,Italian Grand Prix,Race,race,AlphaTauri,GAS,TSU,105,53,52,0,6,0,21,2,2,19,15,4,10,0,0,0,70,31,31,
2022,Italian Grand Prix,Race,race,Alpine,ALO,OCO,84,31,53,0,3,0,14,2,2,12,9,1,8,0,0,0,59,0,0,no_compound_overlap
2022,Italian Grand Prix,Race,race,Aston Martin,STR,VET,50,39,11,1,3,0,7,2,2,3,2,1,8,0,0,0,34,7,0,insufficient_matched_pairs
2022,Italian Grand Prix,Race,race,Ferrari,LEC,SAI,106,53,53,0,10,0,22,2,2,18,16,1,13,0,0,0,70,20,20,
2022,Italian Grand Prix,Race,race,Haas F1 Team,MAG,MSC,105,52,53,0,6,0,22,2,2,19,16,7,10,0,0,0,68,15,15,
2022,Italian Grand Prix,Race,race,McLaren,NOR,RIC,99,53,46,1,6,0,16,2,2,13,10,2,7,0,0,0,74,12,12,
2022,Italian Grand Prix,Race,race,Mercedes,HAM,RUS,106,53,53,1,6,0,23,2,2,20,17,2,4,0,0,0,75,6,0,insufficient_matched_pairs
2022,Italian Grand Prix,Race,race,Red Bull Racing,PER,VER,106,53,53,0,8,0,25,2,2,19,17,3,10,0,0,0,67,3,0,insufficient_matched_pairs
2022,Italian Grand Prix,Race,race,Williams,DEV,LAT,105,53,52,0,6,0,21,2,2,19,15,2,11,0,0,0,69,10,10,
2022,Italian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,24,12,12,8,16,0,16,2,2,0,0,0,0,0,0,0,8,4,4,
2022,Italian Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,24,18,6,9,16,0,16,2,2,0,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2022,Italian Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,29,17,12,12,20,0,20,2,2,0,0,0,0,0,0,0,9,4,4,
2022,Italian Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,16,9,7,5,10,0,10,2,2,0,0,0,0,0,0,1,5,2,0,insufficient_matched_pairs
2022,Italian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,25,13,12,8,14,0,14,2,2,0,0,0,0,0,0,1,8,3,3,
2022,Italian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,19,10,9,4,8,0,8,2,2,0,0,0,3,0,0,4,7,3,3,
2022,Italian Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,39,19,20,14,24,0,24,2,2,0,0,0,2,0,0,2,13,4,4,
2022,Italian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,34,17,17,14,24,0,24,2,2,0,0,0,0,0,0,0,10,4,4,
2022,Italian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,30,15,15,10,15,0,16,2,2,0,0,0,1,0,0,3,10,3,3,
2022,Italian Grand Prix,Qualifying,qualifying,Williams,DEV,LAT,20,13,7,6,12,0,12,2,2,0,0,0,2,0,0,2,6,2,0,insufficient_matched_pairs
2022,Singapore Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,66,59,7,6,2,0,18,2,2,20,13,0,4,0,0,0,39,3,0,insufficient_matched_pairs
2022,Singapore Grand Prix,Race,race,AlphaTauri,GAS,TSU,94,59,35,12,4,0,28,2,2,33,22,0,6,0,0,0,52,15,15,
2022,Singapore Grand Prix,Race,race,Alpine,ALO,OCO,48,21,27,6,0,0,13,2,2,16,10,0,3,0,0,0,29,13,13,
2022,Singapore Grand Prix,Race,race,Aston Martin,STR,VET,118,59,59,13,4,0,31,2,2,38,26,0,10,0,0,0,67,31,31,
2022,Singapore Grand Prix,Race,race,Ferrari,LEC,SAI,118,59,59,15,4,0,34,2,2,38,29,0,7,0,0,0,68,32,32,
2022,Singapore Grand Prix,Race,race,Haas F1 Team,MAG,MSC,117,59,58,13,8,0,35,2,2,38,27,3,7,0,0,0,65,11,11,
2022,Singapore Grand Prix,Race,race,McLaren,NOR,RIC,118,59,59,12,4,0,29,2,2,38,27,1,9,0,0,0,69,16,16,
2022,Singapore Grand Prix,Race,race,Mercedes,HAM,RUS,116,59,57,13,11,0,38,2,2,38,30,3,9,0,0,0,63,17,17,
2022,Singapore Grand Prix,Race,race,Red Bull Racing,PER,VER,118,59,59,15,6,0,34,2,2,36,28,1,6,0,0,0,70,18,18,
2022,Singapore Grand Prix,Race,race,Williams,ALB,LAT,32,25,7,3,2,0,9,2,2,10,7,0,4,0,0,0,18,2,0,insufficient_matched_pairs
2022,Singapore Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,21,7,14,7,8,0,11,2,2,6,0,0,2,0,0,0,8,3,3,
2022,Singapore Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,47,24,23,15,22,0,22,2,2,10,0,0,4,0,0,4,15,4,4,
2022,Singapore Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,32,23,9,7,10,0,10,2,2,9,0,0,4,0,0,5,10,2,0,insufficient_matched_pairs
2022,Singapore Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,30,15,15,12,16,0,18,2,2,9,0,0,1,0,0,2,4,1,0,insufficient_matched_pairs
2022,Singapore Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,42,20,22,11,16,0,18,2,2,11,0,0,3,0,0,5,12,3,3,
2022,Singapore Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,39,23,16,14,20,0,23,2,2,9,0,0,1,0,0,3,10,3,3,
2022,Singapore Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,33,24,9,9,12,0,13,2,2,9,0,0,4,0,0,5,9,2,0,insufficient_matched_pairs
2022,Singapore Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,40,23,17,7,17,0,17,2,2,10,0,0,3,0,0,3,13,4,4,
2022,Singapore Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,40,20,20,15,16,0,20,2,2,11,0,0,3,0,0,3,8,3,3,
2022,Singapore Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,15,7,8,6,8,0,8,2,2,8,0,0,1,0,0,0,3,1,0,insufficient_matched_pairs
2022,Japanese Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,56,28,28,8,10,0,16,2,2,4,4,2,2,2,0,0,33,4,0,insufficient_matched_pairs
2022,Japanese Grand Prix,Race,race,AlphaTauri,GAS,TSU,56,28,28,8,13,0,18,2,2,4,4,3,1,1,0,0,34,15,15,
2022,Japanese Grand Prix,Race,race,Alpine,ALO,OCO,56,28,28,8,10,0,16,2,2,4,4,4,1,0,0,0,37,11,11,
2022,Japanese Grand Prix,Race,race,Aston Martin,STR,VET,56,28,28,8,10,0,15,2,2,4,4,2,5,0,0,0,35,5,0,insufficient_matched_pairs
2022,Japanese Grand Prix,Race,race,Ferrari,LEC,SAI,29,28,1,5,4,0,8,2,2,3,3,2,0,1,0,0,18,0,0,missing_lap_time_data
2022,Japanese Grand Prix,Race,race,Haas F1 Team,MAG,MSC,56,28,28,8,8,0,14,2,2,4,4,5,2,2,0,0,34,9,9,
2022,Japanese Grand Prix,Race,race,McLaren,NOR,RIC,56,28,28,8,8,0,14,2,2,4,4,4,1,0,0,0,38,12,12,
2022,Japanese Grand Prix,Race,race,Mercedes,HAM,RUS,56,28,28,8,8,0,14,2,2,4,4,3,1,0,0,0,39,19,19,
2022,Japanese Grand Prix,Race,race,Red Bull Racing,PER,VER,57,28,29,9,8,0,15,2,2,4,4,4,2,1,0,0,37,17,17,
2022,Japanese Grand Prix,Race,race,Williams,ALB,LAT,29,1,28,5,4,0,7,2,2,3,3,1,1,0,0,0,19,0,0,missing_lap_time_data
2022,Japanese Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,24,12,12,8,16,0,16,2,2,0,0,0,0,0,0,0,8,4,4,
2022,Japanese Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,24,9,15,8,16,0,16,2,2,0,0,0,0,0,0,0,8,3,3,
2022,Japanese Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,33,15,18,11,22,0,22,2,2,0,0,0,0,0,0,0,11,4,4,
